BGC0000040	Polyketide
BGC0001938	Polyketide
BGC0000839	Other
BGC0000020	Polyketide
BGC0001732	Other
BGC0001884	NRP;Polyketide
BGC0001296	Polyketide
BGC0001009	NRP;Polyketide
BGC0001460	NRP
BGC0000088	Polyketide
BGC0000587	RiPP
BGC0000188	Alkaloid
BGC0000562	RiPP
BGC0001104	NRP;Polyketide
BGC0000159	Polyketide
BGC0000570	RiPP
BGC0001453	Other
BGC0001540	Other
BGC0000177	Polyketide
BGC0000380	NRP;Polyketide
BGC0000346	NRP;Polyketide
BGC0000233	Polyketide
BGC0001802	RiPP
BGC0000997	NRP;Polyketide
BGC0001892	Polyketide
BGC0000216	Polyketide
BGC0000386	NRP
BGC0001233	NRP
BGC0001934	Polyketide
BGC0000124	Polyketide
BGC0001395	Other
BGC0001220	NRP
BGC0001036	NRP;Polyketide
BGC0000728	Saccharide
BGC0000194	Polyketide
BGC0000479	RiPP
BGC0002025	NRP
BGC0000478	RiPP
BGC0001491	Polyketide
BGC0000753	Saccharide
BGC0000742	Saccharide
BGC0000172	Polyketide
BGC0000616	RiPP
BGC0000896	Other
BGC0001235	NRP;Polyketide
BGC0000067	Polyketide
BGC0001410	Saccharide
BGC0001543	Polyketide
BGC0000092	Polyketide
BGC0000631	Terpene
BGC0000432	NRP
BGC0000764	Saccharide
BGC0001687	Other
BGC0001378	Polyketide
BGC0001297	NRP
BGC0000814	Alkaloid
BGC0001542	Polyketide
BGC0000204	Polyketide
BGC0001332	NRP;Polyketide
BGC0001260	Terpene
BGC0000740	Saccharide
BGC0000329	NRP
BGC0000042	Polyketide
BGC0000100	Polyketide
BGC0001303	Polyketide
BGC0000507	RiPP
BGC0001562	NRP
BGC0000649	Terpene
BGC0000002	Polyketide
BGC0000162	Polyketide
BGC0000291	NRP
BGC0001910	Terpene
BGC0001445	NRP;Polyketide
BGC0001641	NRP
BGC0001675	Polyketide
BGC0001889	RiPP
BGC0000385	NRP
BGC0001829	NRP;Polyketide
BGC0000026	Saccharide
BGC0001708	Polyketide;Terpene
BGC0001999	NRP
BGC0000109	Polyketide
BGC0000895	Other
BGC0000293	NRP
BGC0000046	Polyketide
BGC0001094	NRP;Polyketide
BGC0000784	Saccharide
BGC0001022	NRP;Polyketide
BGC0001770	Polyketide
BGC0000901	Other
BGC0001566	Polyketide
BGC0000171	Polyketide
BGC0000932	Other
BGC0000308	NRP
BGC0002006	RiPP
BGC0000583	RiPP
BGC0001200	Polyketide
BGC0000331	NRP
BGC0001497	Polyketide
BGC0001667	NRP;Polyketide
BGC0000838	Polyketide
BGC0001261	NRP
BGC0000096	Polyketide
BGC0001670	Polyketide
BGC0001464	Other
BGC0000735	Saccharide
BGC0000336	NRP
BGC0001790	NRP
BGC0000689	Saccharide
BGC0001067	Polyketide;Terpene
BGC0001172	NRP;Polyketide
BGC0000934	Other
BGC0001897	Polyketide
BGC0000126	Polyketide
BGC0001340	Polyketide
BGC0001704	Other
BGC0001266	Polyketide
BGC0001190	Polyketide
BGC0000118	Polyketide
BGC0001064	Polyketide
BGC0000023	Polyketide
BGC0001524	NRP;Polyketide
BGC0001132	NRP
BGC0001001	NRP;Polyketide
BGC0000528	RiPP
BGC0001554	Other
BGC0000416	NRP
BGC0001171	RiPP
BGC0000129	Polyketide
BGC0000788	Saccharide
BGC0000675	Terpene
BGC0000127	Polyketide
BGC0001239	Other
BGC0000899	Other
BGC0000584	RiPP
BGC0000617	RiPP
BGC0000888	Other
BGC0001237	Polyketide
BGC0000880	Other
BGC0000083	Polyketide
BGC0001952	NRP
BGC0002010	NRP;Polyketide
BGC0000098	Polyketide
BGC0000409	NRP
BGC0000659	Terpene
BGC0001408	Other
BGC0000591	RiPP
BGC0000076	Polyketide
BGC0000200	Polyketide;Saccharide
BGC0000939	Other
BGC0001073	NRP;Polyketide
BGC0000600	RiPP
BGC0001040	NRP;Polyketide
BGC0001550	RiPP
BGC0001469	NRP
BGC0000398	NRP
BGC0001030	NRP;Polyketide
BGC0000668	Terpene;Alkaloid
BGC0001905	Polyketide
BGC0001718	NRP
BGC0000746	Saccharide
BGC0000205	Polyketide
BGC0001294	Other
BGC0000034	Polyketide
BGC0001539	RiPP
BGC0000036	Polyketide;Saccharide
BGC0000066	Polyketide
BGC0000496	RiPP
BGC0000170	Polyketide
BGC0000596	RiPP
BGC0001206	Other
BGC0001035	Other;Polyketide;NRP
BGC0001726	NRP;Polyketide
BGC0001996	Other
BGC0000192	Polyketide
BGC0000630	Terpene
BGC0000025	Polyketide
BGC0001597	Polyketide
BGC0000268	Polyketide
BGC0001803	RiPP
BGC0000716	Saccharide
BGC0000190	Polyketide
BGC0001509	NRP
BGC0001865	Polyketide
BGC0000436	NRP
BGC0000722	Other;Polyketide
BGC0000515	RiPP
BGC0001425	NRP;Polyketide
BGC0001044	NRP;Polyketide
BGC0000690	Saccharide
BGC0000110	Polyketide
BGC0000645	Terpene
BGC0001357	Polyketide
BGC0001947	Saccharide
BGC0000316	NRP
BGC0001037	NRP;Polyketide
BGC0002033	Polyketide
BGC0001793	Polyketide
BGC0000538	RiPP
BGC0000350	NRP
BGC0001424	NRP;Polyketide
BGC0001926	Polyketide
BGC0000518	RiPP
BGC0000078	Polyketide
BGC0000270	Polyketide
BGC0000530	RiPP
BGC0000835	Polyketide
BGC0001181	Terpene
BGC0000707	Saccharide
BGC0000249	Polyketide
BGC0000464	NRP
BGC0000087	Polyketide
BGC0000339	NRP
BGC0000369	NRP;Saccharide
BGC0000868	Other
BGC0001652	NRP
BGC0001215	NRP
BGC0001432	NRP;Polyketide
BGC0001344	NRP;Polyketide
BGC0000637	Terpene
BGC0000347	NRP
BGC0001987	Polyketide
BGC0000918	Other
BGC0001624	Other
BGC0001681	Other
BGC0000862	Other
BGC0000545	RiPP
BGC0001635	NRP;Polyketide
BGC0001476	Other
BGC0001673	RiPP
BGC0001411	Saccharide
BGC0000692	Saccharide
BGC0000924	Other
BGC0001969	Terpene
BGC0000679	Terpene
BGC0001452	Polyketide
BGC0001088	NRP;Polyketide
BGC0000976	NRP;Polyketide
BGC0000876	Other
BGC0000273	Polyketide;Saccharide
BGC0001521	NRP
BGC0000525	RiPP
BGC0000142	Polyketide
BGC0001661	Polyketide
BGC0001322	Terpene
BGC0000908	Other
BGC0000310	NRP
BGC0000660	Terpene
BGC0001645	RiPP
BGC0001316	Other
BGC0001503	Polyketide
BGC0001324	Terpene
BGC0001251	NRP
BGC0000245	Polyketide
BGC0000638	Terpene
BGC0000258	Polyketide
BGC0000411	NRP
BGC0000147	Polyketide
BGC0000721	Saccharide
BGC0000953	Saccharide
BGC0000179	Polyketide
BGC0000211	Polyketide
BGC0000157	Polyketide
BGC0000379	NRP
BGC0000632	Terpene;Saccharide
BGC0001609	NRP
BGC0000003	Polyketide
BGC0001580	Polyketide
BGC0000560	RiPP
BGC0001005	NRP;Polyketide
BGC0000577	RiPP
BGC0001131	NRP
BGC0000975	NRP;Polyketide
BGC0001440	Other
BGC0001749	Polyketide
BGC0000125	Polyketide
BGC0000553	RiPP
BGC0000887	Alkaloid
BGC0001042	NRP;Polyketide
BGC0000065	Polyketide
BGC0000048	Polyketide
BGC0000422	NRP
BGC0000715	Saccharide
BGC0001527	Other
BGC0001252	Polyketide
BGC0001348	Polyketide
BGC0000723	Saccharide
BGC0000279	Polyketide
BGC0000781	Saccharide
BGC0001846	Saccharide;NRP
BGC0000622	RiPP
BGC0001588	Saccharide
BGC0000770	Saccharide
BGC0000060	Polyketide
BGC0001838	NRP
BGC0001078	Terpene;Polyketide
BGC0001779	RiPP
BGC0001737	NRP;Polyketide
BGC0001696	RiPP
BGC0002026	NRP
BGC0001882	Polyketide
BGC0001940	Polyketide
BGC0000582	RiPP
BGC0001857	Polyketide;Alkaloid
BGC0001571	Terpene
BGC0001241	Terpene
BGC0001390	NRP;Polyketide
BGC0001985	Other
BGC0000399	NRP
BGC0001177	Polyketide
BGC0000340	NRP
BGC0001122	NRP;Polyketide
BGC0001199	Polyketide
BGC0000883	Other
BGC0000371	NRP
BGC0000685	Terpene
BGC0000501	RiPP
BGC0000081	Polyketide
BGC0001170	RiPP
BGC0001004	Polyketide
BGC0000274	Polyketide
BGC0000309	NRP
BGC0001391	RiPP
BGC0000080	Polyketide
BGC0001163	Polyketide
BGC0000504	RiPP
BGC0001142	NRP
BGC0001110	NRP;Polyketide
BGC0000043	Polyketide
BGC0000676	Terpene
BGC0001430	NRP;Polyketide
BGC0000890	Other
BGC0000408	NRP
BGC0000460	NRP
BGC0001795	Polyketide
BGC0001757	Other
BGC0000655	Terpene
BGC0001939	Polyketide
BGC0000017	Polyketide;Alkaloid
BGC0001760	NRP
BGC0000572	RiPP
BGC0001604	Terpene
BGC0001603	Saccharide
BGC0000836	Other
BGC0001813	NRP
BGC0000968	NRP;Polyketide
BGC0001860	RiPP
BGC0000218	Polyketide
BGC0001346	NRP
BGC0000736	Saccharide
BGC0001695	NRP
BGC0000597	RiPP
BGC0000012	Polyketide
BGC0000403	NRP
BGC0000794	Saccharide
BGC0000382	NRP
BGC0000539	RiPP
BGC0001283	Polyketide
BGC0001435	NRP;Polyketide
BGC0000965	Polyketide
BGC0001950	NRP
BGC0001377	Polyketide
BGC0000864	Other
BGC0000481	RiPP
BGC0001738	NRP;Polyketide
BGC0001886	Polyketide
BGC0001494	RiPP
BGC0000280	Polyketide
BGC0001034	NRP;Polyketide
BGC0001287	Polyketide
BGC0001485	Other
BGC0000494	RiPP
BGC0000513	RiPP
BGC0001930	RiPP
BGC0000050	Polyketide
BGC0001434	NRP
BGC0001874	NRP;Polyketide
BGC0001229	RiPP
BGC0000016	Other
BGC0000635	Terpene
BGC0000732	Saccharide
BGC0000966	NRP;Polyketide
BGC0001493	RiPP
BGC0000459	NRP;Polyketide
BGC0001298	Polyketide
BGC0000176	Polyketide;NRP
BGC0000442	NRP
BGC0001758	NRP
BGC0001697	Polyketide
BGC0000602	RiPP
BGC0001888	Other
BGC0001159	NRP;Polyketide
BGC0000894	Other
BGC0000758	Saccharide
BGC0000106	Polyketide
BGC0000193	Polyketide
BGC0000115	Polyketide;Saccharide
BGC0001716	NRP
BGC0001150	Polyketide
BGC0000203	Polyketide
BGC0001515	NRP
BGC0000030	Polyketide
BGC0001518	Terpene
BGC0001916	Polyketide
BGC0001066	Polyketide
BGC0001960	Polyketide
BGC0000822	Alkaloid
BGC0000255	Polyketide
BGC0001495	Polyketide
BGC0000793	Saccharide
BGC0001045	NRP;Polyketide
BGC0000402	NRP
BGC0000213	Polyketide
BGC0000817	Alkaloid
BGC0001807	NRP;Polyketide
BGC0001849	RiPP
BGC0000581	RiPP
BGC0000094	Polyketide;Saccharide
BGC0000588	RiPP
BGC0000712	Saccharide
BGC0000565	RiPP
BGC0001201	Terpene
BGC0000130	Polyketide
BGC0000357	NRP
BGC0001873	NRP
BGC0000914	Other
BGC0001977	Other
BGC0001109	NRP;Polyketide
BGC0001360	Polyketide
BGC0001552	RiPP
BGC0000884	Other
BGC0001753	RiPP
BGC0001020	NRP;Polyketide
BGC0001510	Other
BGC0001008	Polyketide
BGC0001501	Alkaloid
BGC0000988	NRP;Polyketide
BGC0001275	Polyketide
BGC0000437	NRP
BGC0001383	Polyketide
BGC0000475	RiPP
BGC0001227	Terpene
BGC0001419	NRP;Polyketide
BGC0001573	Alkaloid
BGC0000729	Saccharide
BGC0001567	NRP
BGC0001049	NRP;Polyketide
BGC0001788	RiPP
BGC0000857	Other
BGC0000433	NRP
BGC0002009	Polyketide
BGC0000803	Saccharide
BGC0001903	Other
BGC0001505	RiPP
BGC0000798	Saccharide
BGC0000831	Alkaloid
BGC0000490	RiPP
BGC0000855	Other
BGC0001942	NRP;Polyketide
BGC0002015	RiPP
BGC0001891	Other
BGC0000302	NRP
BGC0000998	NRP;Polyketide
BGC0001288	Polyketide
BGC0000196	Polyketide
BGC0000337	NRP
BGC0001462	NRP
BGC0000605	RiPP
BGC0001483	Other
BGC0002020	Saccharide;NRP
BGC0001315	Terpene
BGC0001943	NRP
BGC0000566	RiPP
BGC0000779	Saccharide
BGC0001149	NRP;Saccharide
BGC0001820	NRP
BGC0001601	RiPP
BGC0001446	Polyketide
BGC0000158	Polyketide
BGC0000967	NRP;Polyketide
BGC0000832	Saccharide;Other
BGC0000940	Other
BGC0001071	Polyketide;NRP
BGC0001523	Polyketide
BGC0001255	NRP;Polyketide
BGC0001072	Polyketide;Saccharide;Other
BGC0000497	RiPP
BGC0000397	NRP
BGC0000606	RiPP
BGC0001851	Polyketide;Saccharide
BGC0000797	Saccharide
BGC0001740	NRP;Polyketide
BGC0001747	Other
BGC0000254	Polyketide
BGC0001665	Polyketide
BGC0000160	Polyketide
BGC0000556	RiPP
BGC0001553	NRP;Polyketide
BGC0001101	NRP;Polyketide
BGC0001051	NRP;Polyketide
BGC0001774	Other
BGC0001741	NRP;Polyketide
BGC0000119	Polyketide;Saccharide
BGC0001720	Polyketide
BGC0000031	Polyketide
BGC0001558	Polyketide
BGC0001634	RiPP
BGC0000696	Saccharide
BGC0000493	RiPP
BGC0000108	Polyketide
BGC0001850	Other
BGC0001995	Terpene
BGC0000993	NRP;Polyketide
BGC0001817	Other
BGC0001184	Other
BGC0001141	Polyketide
BGC0000341	NRP
BGC0000834	Saccharide;Other
BGC0000342	NRP
BGC0001276	Polyketide
BGC0001178	NRP
BGC0000990	NRP;Polyketide
BGC0001448	NRP
BGC0001754	NRP;Polyketide
BGC0001911	Terpene
BGC0000783	Saccharide
BGC0001014	NRP;Polyketide
BGC0001047	NRP;Polyketide
BGC0002007	Terpene
BGC0001971	NRP;Polyketide
BGC0001973	Other
BGC0001936	Terpene
BGC0001653	Polyketide
BGC0001011	NRP;Polyketide
BGC0000429	NRP;Polyketide
BGC0000508	RiPP
BGC0001185	NRP
BGC0000837	Other
BGC0000994	NRP;Polyketide
BGC0001007	Polyketide;NRP
BGC0000461	NRP
BGC0001230	NRP;Polyketide
BGC0000428	NRP
BGC0001789	RiPP
BGC0000517	RiPP
BGC0001632	RiPP
BGC0001463	Other
BGC0000907	Other
BGC0001479	NRP
BGC0000658	Terpene
BGC0000982	NRP;Polyketide
BGC0000823	Alkaloid
BGC0000978	NRP;Polyketide;Alkaloid
BGC0001056	NRP;Polyketide
BGC0001349	NRP;Polyketide
BGC0000257	Polyketide
BGC0001616	NRP;Polyketide
BGC0001622	Polyketide
BGC0000666	Terpene
BGC0001134	Other
BGC0001797	RiPP
BGC0000320	NRP
BGC0000698	Saccharide
BGC0001998	Polyketide
BGC0001194	Polyketide
BGC0000214	Polyketide
BGC0001166	NRP
BGC0001692	NRP
BGC0000463	NRP
BGC0001569	NRP
BGC0000506	RiPP
BGC0000313	NRP
BGC0000958	NRP;Polyketide
BGC0000201	Polyketide;Saccharide
BGC0001334	Alkaloid
BGC0000592	RiPP
BGC0001486	RiPP
BGC0001519	NRP;Polyketide
BGC0000265	Polyketide
BGC0001197	Polyketide
BGC0000792	Saccharide
BGC0000259	Polyketide
BGC0000619	RiPP
BGC0000951	NRP
BGC0001224	Other
BGC0000175	Polyketide
BGC0000396	NRP
BGC0000810	Alkaloid
BGC0001935	Other
BGC0002008	Other
BGC0001678	Other
BGC0000368	NRP
BGC0001280	Polyketide
BGC0001595	Alkaloid
BGC0000604	RiPP
BGC0001496	RiPP
BGC0001155	RiPP
BGC0001176	RiPP
BGC0000574	RiPP
BGC0001447	Polyketide
BGC0002036	Other
BGC0000285	Polyketide;Saccharide
BGC0000579	RiPP
BGC0000069	Polyketide
BGC0000947	Other
BGC0000881	Other
BGC0001210	RiPP
BGC0000840	Other
BGC0000757	Saccharide
BGC0000384	NRP
BGC0001589	Saccharide
BGC0001933	RiPP
BGC0001988	Polyketide
BGC0000866	Other
BGC0000768	Saccharide
BGC0000938	Other
BGC0000963	NRP;Polyketide;Saccharide
BGC0001577	RiPP
BGC0001659	Terpene
BGC0000228	Polyketide
BGC0000657	Terpene
BGC0001766	NRP
BGC0001068	Terpene;Polyketide
BGC0000431	NRP
BGC0000122	Polyketide
BGC0001499	Other
BGC0001300	Polyketide
BGC0000212	Polyketide
BGC0000872	Other
BGC0001570	NRP
BGC0002018	Other
BGC0001488	Other
BGC0001872	Polyketide
BGC0000226	Polyketide
BGC0000248	Polyketide
BGC0001784	Polyketide
BGC0001848	Other
BGC0002000	Polyketide
BGC0000352	NRP
BGC0001585	Alkaloid
BGC0001291	RiPP
BGC0000325	NRP
BGC0001610	Other
BGC0001644	Polyketide
BGC0001489	Polyketide
BGC0001650	NRP
BGC0000056	Polyketide
BGC0000378	NRP
BGC0000774	Saccharide
BGC0001974	Other
BGC0000373	NRP
BGC0001627	NRP
BGC0000734	Saccharide
BGC0000420	NRP
BGC0001683	Other
BGC0001459	NRP
BGC0000389	NRP
BGC0000893	NRP
BGC0000785	Saccharide
BGC0000849	Other
BGC0000711	Saccharide
BGC0000878	Other
BGC0001607	Other
BGC0001437	NRP
BGC0001188	RiPP
BGC0001818	NRP
BGC0000981	NRP;Polyketide
BGC0001705	NRP;Polyketide
BGC0001114	NRP;Polyketide
BGC0001703	Other
BGC0001363	NRP;Polyketide
BGC0001371	NRP
BGC0001053	NRP;Polyketide
BGC0000168	Polyketide
BGC0000029	Polyketide
BGC0001517	NRP
BGC0000243	Polyketide
BGC0000121	Polyketide
BGC0001312	NRP
BGC0000128	Polyketide
BGC0000151	Polyketide;Saccharide
BGC0000749	Saccharide
BGC0000355	NRP
BGC0000360	NRP
BGC0001606	Polyketide
BGC0000008	Polyketide
BGC0000748	Saccharide
BGC0000073	Polyketide
BGC0000225	Polyketide
BGC0000672	Terpene
BGC0000426	NRP
BGC0000514	RiPP
BGC0001225	NRP
BGC0001052	NRP;Polyketide
BGC0000730	Saccharide
BGC0000510	RiPP
BGC0001050	NRP;Polyketide
BGC0000791	Saccharide
BGC0001856	Polyketide
BGC0000863	Other
BGC0000509	RiPP
BGC0001752	NRP
BGC0000858	Other
BGC0000472	RiPP
BGC0000410	NRP
BGC0000240	Polyketide;Saccharide
BGC0000044	Polyketide
BGC0000535	RiPP
BGC0001639	RiPP
BGC0001428	NRP;Polyketide
BGC0001169	Polyketide
BGC0000180	Polyketide
BGC0001174	RiPP
BGC0001901	Polyketide
BGC0000671	Terpene
BGC0000377	NRP
BGC0001362	Other
BGC0000841	Other
BGC0000634	Terpene
BGC0000278	Polyketide
BGC0000315	NRP
BGC0001909	Polyketide
BGC0001735	Other
BGC0002003	NRP
BGC0000844	Other
BGC0000443	NRP
BGC0000144	Polyketide
BGC0000738	Saccharide
BGC0001923	Terpene;Polyketide
BGC0001528	Terpene
BGC0001906	Polyketide
BGC0000005	Polyketide
BGC0000618	RiPP
BGC0000909	Other
BGC0000363	NRP
BGC0000531	RiPP
BGC0001405	Polyketide
BGC0001126	Terpene;Alkaloid
BGC0000064	Polyketide
BGC0001724	NRP;Polyketide
BGC0001572	Other
BGC0000238	Polyketide
BGC0000548	RiPP
BGC0000307	NRP
BGC0001685	Other
BGC0000335	NRP
BGC0001710	NRP
BGC0001023	NRP;Polyketide
BGC0000343	NRP
BGC0000334	NRP
BGC0000973	NRP;Polyketide
BGC0001439	Polyketide;Saccharide
BGC0001076	Other
BGC0001168	NRP
BGC0001442	NRP
BGC0000534	RiPP
BGC0001532	NRP
BGC0000547	RiPP
BGC0001767	NRP
BGC0001584	Polyketide
BGC0000401	NRP
BGC0000561	RiPP
BGC0000719	Saccharide
BGC0000555	RiPP
BGC0000961	NRP;Polyketide
BGC0001965	Other
BGC0000264	Polyketide
BGC0001831	Polyketide
BGC0001119	Polyketide
BGC0001646	Polyketide
BGC0000625	RiPP
BGC0000395	NRP
BGC0001706	Terpene
BGC0001982	NRP;Polyketide
BGC0000295	NRP
BGC0002001	NRP;Polyketide
BGC0001367	NRP;Polyketide
BGC0000324	NRP
BGC0001414	NRP
BGC0000455	NRP
BGC0001953	NRP
BGC0000061	Polyketide
BGC0000678	Terpene
BGC0000383	NRP;Polyketide
BGC0001599	NRP
BGC0000687	Terpene
BGC0001330	NRP;Polyketide
BGC0000662	Terpene
BGC0000471	RiPP
BGC0000799	Saccharide
BGC0001902	NRP;Polyketide
BGC0000860	Other
BGC0001792	NRP
BGC0000725	Saccharide
BGC0000004	Polyketide
BGC0001526	Other
BGC0001091	NRP;Polyketide
BGC0001221	Other
BGC0001854	Polyketide
BGC0001534	Other
BGC0001389	NRP
BGC0000762	Saccharide
BGC0000853	Other
BGC0001307	RiPP
BGC0001403	Polyketide
BGC0000239	Polyketide;Saccharide
BGC0001693	Polyketide
BGC0001048	NRP;Polyketide;Saccharide
BGC0001975	NRP
BGC0001202	NRP;Polyketide
BGC0000165	Polyketide
BGC0000028	Polyketide
BGC0000830	Other
BGC0001717	Alkaloid
BGC0000969	NRP;Polyketide
BGC0001582	NRP
BGC0001366	Polyketide
BGC0001054	NRP;Polyketide
BGC0000381	NRP
BGC0001592	Other
BGC0001417	NRP;Polyketide
BGC0002023	RiPP
BGC0001594	Alkaloid
